index,bb_smiles
1903,O=C(O)[C@@H]1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1c1ccnc(Cl)c1
1904,O=C(O)[C@@H]1CSCN1C(=O)OCC1c2ccccc2-c2ccccc21
1905,O=C(O)[C@@H]1C[C@@H]1F
1906,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)OCC1c2ccccc2-c2ccccc21
1907,O=C(O)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12
1908,O=C(O)[C@@H]1C[C@H]1F
1909,O=C(O)[C@@H]1C[C@H]1c1ccc(F)c(F)c1
1910,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21
1911,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21
1912,O=C(O)[C@@H]1Cc2ccccc2N1C(=O)OCC1c2ccccc2-c2ccccc21
1913,O=C(O)[C@@H]1Cc2ccccc2O[C@H]1C(F)F
1914,O=C(O)[C@@H]1OC[C@@H]2COCC[C@@H]21
1915,O=C(O)[C@@H]1[C@H]2CCCO[C@H]21
1916,O=C(O)[C@@]12CCC[C@@H]1C2
1917,O=C(O)[C@@]12COC[C@@H]1C2
1918,O=C(O)[C@@]12C[C@@H](F)[C@@H]1C2
1919,O=C(O)[C@H]1CC1(F)F
1920,O=C(O)[C@H]1CC2CCCCC2N1C(=O)OCC1c2ccccc2-c2ccccc21
1921,O=C(O)[C@H]1CCCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1922,O=C(O)[C@H]1CCCO1
1923,O=C(O)[C@H]1CCN1C(=O)OCC1c2ccccc2-c2ccccc21
1924,O=C(O)[C@H]1CC[C@@H](C(=O)N2CCCC2)O1
1925,O=C(O)[C@H]1CC[C@@H](CO)CC1
1926,O=C(O)[C@H]1CC[C@@H](n2cccc2)CC1
1927,O=C(O)[C@H]1COCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1928,O=C(O)[C@H]1C[C@H](O)CN1C(=O)OCC1c2ccccc2-c2ccccc21
1929,O=C(O)[C@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21
1930,O=C(O)c1[nH]nc2c1COCC2
1931,O=C(O)c1c(C(F)F)nc2n1CCCC2
1932,O=C(O)c1c(F)ccc(F)c1F
1933,O=C(O)c1cc(-c2ccccc2)ccn1
1934,O=C(O)c1cc(-n2cccc2)ccn1
1935,O=C(O)c1cc(-n2cccn2)ccn1
1936,O=C(O)c1cc(Br)cnc1N1CCCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1
1937,O=C(O)c1cc(Br)cnc1N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1
1938,O=C(O)c1cc(C(F)(F)F)ccn1
1939,O=C(O)c1cc(C2CC2)ccn1
1940,O=C(O)c1cc(C2CC2)n2nccc2n1
1941,O=C(O)c1cc(C2CC2)on1
1942,O=C(O)c1cc(Cl)nc(N2CCCN(C(=O)OCC3c4ccccc4-c4ccccc43)CC2)c1
1943,O=C(O)c1cc(Cl)nc(N2CCN(C(=O)OCC3c4ccccc4-c4ccccc43)CC2)c1
1944,O=C(O)c1cc(F)c(N2CCOCC2)c(F)c1
1945,O=C(O)c1cc(F)ccc1-c1ccccc1
1946,O=C(O)c1cc2c(F)cccc2[nH]1
1947,O=C(O)c1cc2c([nH]c1=O)CCCCC2
1948,O=C(O)c1cc2nccc(C3CC3)n2n1
1949,O=C(O)c1ccc(-c2cc[nH]n2)s1
1950,O=C(O)c1ccc(-c2ccco2)[nH]1
1951,O=C(O)c1ccc(-c2cn[nH]c2)cc1
1952,O=C(O)c1ccc(-c2cn[nH]c2)cn1
1953,O=C(O)c1ccc(-c2nnc(C3CC3)[nH]2)cc1
1954,O=C(O)c1ccc(-c2noc(=O)[nH]2)cc1
1955,O=C(O)c1ccc(-n2cccn2)nn1
1956,O=C(O)c1ccc(-n2cnc3ccccc32)nc1
1957,O=C(O)c1ccc(C2CCCO2)s1
1958,O=C(O)c1ccc(N2CCOCC2)nc1
1959,O=C(O)c1ccc(N2CCOCC2)nn1
1960,O=C(O)c1ccc2[nH]ccc2c1
1961,O=C(O)c1ccc2[nH]ncc2c1
1962,O=C(O)c1ccc2c(c1)OCCCO2
1963,O=C(O)c1cccc(-c2ccc(C(F)(F)F)cc2)c1
1964,O=C(O)c1cccc(-c2ccncc2)c1
1965,O=C(O)c1cccc(-c2cn[nH]c2)c1
1966,O=C(O)c1cccc(-c2cncnc2)c1
1967,O=C(O)c1cccc(-n2cnnn2)c1
1968,O=C(O)c1cccc(C(F)(F)F)n1
1969,O=C(O)c1cccc(C2(F)COC2)c1
1970,O=C(O)c1cccc(N2CC=CC2)c1
1971,O=C(O)c1cccc(N2CCOCC2)c1
1972,O=C(O)c1cccc(N2CCOCC2)n1
1973,O=C(O)c1cccc(N2CCOCC2=O)c1
1974,O=C(O)c1cccc(O)c1
1975,O=C(O)c1cccc(Oc2ncccn2)c1
1976,O=C(O)c1cccc2[nH]ncc12
1977,O=C(O)c1cccc2c1OC(F)(F)O2
1978,O=C(O)c1ccccc1-c1cn[nH]c1
1979,O=C(O)c1ccccc1OC1CCCC1
1980,O=C(O)c1cccnc1-c1ccccc1
1981,O=C(O)c1cccnc1-n1cccc1
1982,O=C(O)c1cccnc1-n1cnc2ccccc21
1983,O=C(O)c1cccnc1N1CCOCC1
1984,O=C(O)c1ccn(C2CC2(F)F)n1
1985,O=C(O)c1ccn(C2CCOCC2)n1
1986,O=C(O)c1ccn(COc2ccccc2)n1
1987,O=C(O)c1ccn(Cn2cccn2)n1
1988,O=C(O)c1ccn2cnnc2c1
1989,O=C(O)c1ccnc(-n2cccn2)c1
1990,O=C(O)c1ccnc(N2CCOCC2)c1
1991,O=C(O)c1ccnc(N2CCOCC2)n1
1992,O=C(O)c1ccnc(OC(F)(F)F)c1
1993,O=C(O)c1ccnc(OC2CCOC2)c1
1994,O=C(O)c1ccnc2ccccc12
1995,O=C(O)c1cn(-c2ccncc2)nn1
1996,O=C(O)c1cn2[nH]ccc2n1
1997,O=C(O)c1cn2ccncc2n1
1998,O=C(O)c1cn[nH]c1-c1ccc2c(c1)OCO2
1999,O=C(O)c1cn[nH]c1-c1ccncc1
2000,O=C(O)c1cn[nH]c1C1CC1
2001,O=C(O)c1cn[nH]c1C1CCCCC1
2002,O=C(O)c1cn[nH]c1C1CCCO1
2003,O=C(O)c1cnc(-c2ccccc2)o1
2004,O=C(O)c1cnc2c(F)ccc(F)c2c1
2005,O=C(O)c1cnc2ncccn12
2006,O=C(O)c1cnc2sccn2c1=O
2007,O=C(O)c1cncc(-n2ccnn2)c1
2008,O=C(O)c1cncc(N2CCOCC2)c1
2009,O=C(O)c1cnccn1
2010,O=C(O)c1cnn(-c2ccccc2F)c1
2011,O=C(O)c1cnn(C2CC2(F)F)c1
2012,O=C(O)c1cnn2c(-c3ccco3)ccnc12
2013,O=C(O)c1csc(-c2ccncc2)n1
2014,O=C(O)c1csc(N2CCOCC2)n1
2015,O=C(O)c1cscn1
2016,O=C(O)c1n[nH]c(C2CC2)c1F
2017,O=C(O)c1nccc(N2CCOCC2)n1
2018,O=C(O)c1nccnc1N1CCCCC1
2019,O=C(O)c1ncn(-c2ccccc2)n1
2020,O=C(O)c1ncsc1C(F)(F)F
2021,O=C(O)c1scc2c1CCCC2
2022,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(Cc2ccnc(Br)c2)(C(=O)O)C1
2023,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(Cc2ccnc(Br)c2)(C(=O)O)CC1
2024,O=C(c1cccc(B(O)O)c1)N1CCCC1
2025,O=C1CC(C(=O)O)c2cccnc2N1
2026,O=C1CC2(C1)CC(C(=O)O)C2
2027,O=C1CCC(C(=O)O)CC1
2028,O=C1NC(=O)C2(CCC(C(=O)O)CC2)N1
2029,O=C1NCC(Cn2cc(C(=O)O)nn2)O1
2030,O=c1ccccn1Cc1ccc(B(O)O)cc1
2031,OB(O)C1=CCCC1
2032,OB(O)C1=CCOCC1
2033,OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2034,OB(O)c1cc(C(F)(F)F)ccc1F
2035,OB(O)c1cc(F)c(F)c(F)c1
2036,OB(O)c1cc(F)c(OC(F)F)c(F)c1
2037,OB(O)c1cc(F)cc(C(F)(F)F)c1
2038,OB(O)c1cc(F)cc(F)c1
2039,OB(O)c1cc(F)cc2ccoc12
2040,OB(O)c1cc(OC(F)(F)F)ccc1F
2041,OB(O)c1cc(OCc2ccccc2)ccc1F
2042,OB(O)c1cc2c(F)cccc2s1
2043,OB(O)c1cc2ccccc2o1
2044,OB(O)c1cc2ccccc2s1
2045,OB(O)c1ccc(-c2ccccc2)nc1
2046,OB(O)c1ccc(-c2nn[nH]n2)cc1
2047,OB(O)c1ccc(-n2c3ccccc3c3ccccc32)cc1
2048,OB(O)c1ccc(-n2cccn2)cc1
2049,OB(O)c1ccc(-n2nccc2C2CC2)cc1
2050,OB(O)c1ccc(C(F)(F)F)nc1
2051,OB(O)c1ccc(C(F)(F)F)s1
2052,OB(O)c1ccc(C(F)F)cc1
2053,OB(O)c1ccc(C2CCCC2)cc1
2054,OB(O)c1ccc(Cn2cccn2)c(F)c1
2055,OB(O)c1ccc(F)c(C(F)(F)F)c1
2056,OB(O)c1ccc(F)c(F)c1F
2057,OB(O)c1ccc(N2CCCC2)cc1
2058,OB(O)c1ccc(N2CCOCC2)c(F)c1
2059,OB(O)c1ccc(N2CCOCC2)cc1
2060,OB(O)c1ccc(OC(F)(F)F)c(F)c1
2061,OB(O)c1ccc(OCC2CCCCO2)cc1
2062,OB(O)c1ccc(OCc2ccccc2)cc1F
2063,OB(O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1
2064,OB(O)c1ccc2c(c1)CC2
2065,OB(O)c1ccc2c(c1)CCC2
2066,OB(O)c1ccc2c(c1)CCCO2
2067,OB(O)c1ccc2c(c1)OCC2
2068,OB(O)c1ccc2c(c1)OCCO2
2069,OB(O)c1ccc2c(c1)OCO2
2070,OB(O)c1ccc2c[nH]nc2c1
2071,OB(O)c1ccc2ccc(O)cc2c1
2072,OB(O)c1ccc2ccccc2c1F
2073,OB(O)c1ccc2cccnc2c1
2074,OB(O)c1ccc2cnccc2c1
2075,OB(O)c1cccc(C(F)(F)F)c1
2076,OB(O)c1cccc(C(F)(F)F)c1F
2077,OB(O)c1cccc(F)c1F
2078,OB(O)c1cccc(O)c1
2079,OB(O)c1cccc(OC(F)(F)F)c1F
2080,OB(O)c1cccc(OC2CCCC2)c1
2081,OB(O)c1cccc(OCC2CC2)c1
2082,OB(O)c1cccc2c1OCCCO2
2083,OB(O)c1cccc2c1oc1ccccc12
2084,OB(O)c1cccc2ccsc12
2085,OB(O)c1cccc2cnccc12
2086,OB(O)c1cccc2ncccc12
2087,OB(O)c1ccccc1
2088,OB(O)c1ccccc1C(F)(F)F
2089,OB(O)c1ccccc1C1CC1
2090,OB(O)c1ccccc1CC(F)(F)F
2091,OB(O)c1ccccc1O
2092,OB(O)c1ccco1
2093,OB(O)c1cccs1
2094,OB(O)c1ccnc2ccccc12
2095,OB(O)c1ccoc1
2096,OB(O)c1ccsc1
2097,OB(O)c1cnc(C2CC2)nc1
2098,OB(O)c1cnn(-c2cccc(C(F)(F)F)c2)c1
2099,OB(O)c1coc(C(F)(F)F)c1
2100,OB(O)c1csc(C(F)(F)F)c1
2101,OB(O)c1cscc1C(F)(F)F
2102,OB1OCCc2cc(F)ccc21
2103,OB1OCc2c(OCc3ccccc3)cccc21
2104,OB1OCc2cc(F)ccc21
2105,OB1OCc2cc3c(cc21)OCCO3
2106,OB1OCc2cc3c(cc21)OCO3
2107,OCCCc1cccc(B(O)O)c1
2108,OCc1ccc(B(O)O)c(F)c1
2109,[N-]=[N+]=NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
